dataset,fold,method,init,mean_seconds,std_seconds,n_samples,n_features,size_proxy
cryotherapy,2,complexity_n2,raw_tabular,0.0001277333746353785,1.0231023958145293e-05,45,6,270
cryotherapy,2,complexity_l1,raw_tabular,0.00048663342992464703,2.0021381647741896e-05,45,6,270
cryotherapy,2,encoding,shared,0.018495266636212666,2.2692537703824658e-05,45,6,270
cryotherapy,2,feature_extraction,imagenet,0.019820033106952906,0.0024961267016173224,45,512,23040
cryotherapy,2,hscore,imagenet,0.04980823993682861,0.0016014701153836532,45,512,23040
cryotherapy,2,transrate,imagenet,0.008168139960616827,0.00034010799099246975,45,512,23040
cryotherapy,2,feature_extraction,random,0.020499466607968014,0.0019078060696077464,45,512,23040
cryotherapy,2,hscore,random,0.05027756001800299,0.001201889389397661,45,512,23040
cryotherapy,2,transrate,random,0.007915560062974692,0.00029233419124553666,45,512,23040
cryotherapy,3,complexity_22,raw_tabular,0.010611733266462883,0.0003545998924413946,45,6,270
cryotherapy,3,complexity_n2,raw_tabular,0.0001247000570098559,7.849707741787104e-06,45,6,270
cryotherapy,3,complexity_l1,raw_tabular,0.0005393334043522676,6.984950631614224e-05,45,6,270
cryotherapy,3,encoding,shared,0.01890129999568065,0.0003933957516270794,45,6,270
cryotherapy,3,feature_extraction,imagenet,0.016322300148506958,0.0003972973228748379,45,512,23040
cryotherapy,3,hscore,imagenet,0.05203417995944619,0.00042838495547823383,45,512,23040
cryotherapy,3,transrate,imagenet,0.008521080017089844,0.0005975621682867975,45,512,23040
cryotherapy,3,feature_extraction,random,0.01871926663443446,0.00217570778096989,45,512,23040
cryotherapy,3,hscore,random,0.05033959997817874,0.0014229560052426227,45,512,23040
cryotherapy,3,transrate,random,0.008194039948284626,0.0005314475770800788,45,512,23040
cryotherapy,4,complexity_22,raw_tabular,0.009604499985774359,0.00012368387651427688,45,6,270
cryotherapy,4,complexity_n2,raw_tabular,0.00012269988656044006,3.1155761088324293e-06,45,6,270
cryotherapy,4,complexity_l1,raw_tabular,0.0004935998780031999,6.805822161497631e-06,45,6,270
cryotherapy,4,encoding,shared,0.019111566555996735,0.0006004032372222037,45,6,270
cryotherapy,4,feature_extraction,imagenet,0.016802433257301647,0.0005695376836059586,45,512,23040
cryotherapy,4,hscore,imagenet,0.04995064018294215,0.0017804157580530331,45,512,23040
cryotherapy,4,transrate,imagenet,0.008443520031869411,0.0007270481225751689,45,512,23040
cryotherapy,4,feature_extraction,random,0.019274466671049595,0.0027279696643435635,45,512,23040
cryotherapy,4,hscore,random,0.0499716398306191,0.001812056220474828,45,512,23040
cryotherapy,4,transrate,random,0.007970239967107773,0.0002771134527059034,45,512,23040
cryotherapy,5,complexity_22,raw_tabular,0.0099586999664704,6.241335636721775e-05,45,6,270
cryotherapy,5,complexity_n2,raw_tabular,0.00012503331527113914,4.711945565326124e-06,45,6,270
cryotherapy,5,complexity_l1,raw_tabular,0.0004923666516939799,2.085404186619683e-05,45,6,270
cryotherapy,5,encoding,shared,0.018306800164282322,0.00015133086988206943,45,6,270
cryotherapy,5,feature_extraction,imagenet,0.01653370012839635,0.0004306888496774587,45,512,23040
cryotherapy,5,hscore,imagenet,0.04997697984799743,0.0016385423738030063,45,512,23040
cryotherapy,5,transrate,imagenet,0.00814699986949563,0.00043777307133652206,45,512,23040
cryotherapy,5,feature_extraction,random,0.017017266402641933,0.00044850866253231793,45,512,23040
cryotherapy,5,hscore,random,0.050519519951194525,0.0008278630792633292,45,512,23040
cryotherapy,5,transrate,random,0.00785309998318553,0.0004101934140678817,45,512,23040
cryotherapy,6,complexity_22,raw_tabular,0.00978979996095101,7.609098351999053e-05,45,6,270
cryotherapy,6,complexity_n2,raw_tabular,0.00012633344158530235,5.3107362370357e-06,45,6,270
cryotherapy,6,complexity_l1,raw_tabular,0.0004804331498841445,7.492868423683627e-06,45,6,270
cryotherapy,6,encoding,shared,0.01852966674293081,0.00027034400915062833,45,6,270
cryotherapy,6,feature_extraction,imagenet,0.017821466860671837,0.0007949071465120763,45,512,23040
cryotherapy,6,hscore,imagenet,0.051881300006061795,0.000416107418406295,45,512,23040
cryotherapy,6,transrate,imagenet,0.0077275998890399935,0.000325132595614857,45,512,23040
cryotherapy,6,feature_extraction,random,0.01662863340849678,0.0004849379338050073,45,512,23040
cryotherapy,6,hscore,random,0.05088898027315736,0.0004311783576079696,45,512,23040
cryotherapy,6,transrate,random,0.00799024011939764,0.0003065416577320518,45,512,23040
cryotherapy,7,complexity_22,raw_tabular,0.009897066745907068,0.00011511858224050592,45,6,270
cryotherapy,7,complexity_n2,raw_tabular,0.0001285332255065441,8.073212511523477e-06,45,6,270
cryotherapy,7,complexity_l1,raw_tabular,0.0005121335076789061,1.452565988790887e-05,45,6,270
cryotherapy,7,encoding,shared,0.01849520004664858,0.0002781249077871025,45,6,270
cryotherapy,7,feature_extraction,imagenet,0.016486099765946467,0.0004392976589615978,45,512,23040
cryotherapy,7,hscore,imagenet,0.04953969987109304,0.0016591618813589473,45,512,23040
cryotherapy,7,transrate,imagenet,0.008522339817136525,0.0012527004519377921,45,512,23040
cryotherapy,7,feature_extraction,random,0.01632883322114746,0.0002512310070241611,45,512,23040
cryotherapy,7,hscore,random,0.05084044001996517,0.0013898009714645196,45,512,23040
cryotherapy,7,transrate,random,0.008451620023697615,0.0008089736127923195,45,512,23040
cryotherapy,8,complexity_22,raw_tabular,0.009585066543271145,3.4086421499213115e-05,45,6,270
cryotherapy,8,complexity_n2,raw_tabular,0.0001242666815718015,5.966718063757309e-06,45,6,270
cryotherapy,8,complexity_l1,raw_tabular,0.000491166797777017,3.088666594726749e-05,45,6,270
cryotherapy,8,encoding,shared,0.018515266788502533,0.00012354209792459774,45,6,270
cryotherapy,8,feature_extraction,imagenet,0.01627876687174042,0.00012158959690345577,45,512,23040
cryotherapy,8,hscore,imagenet,0.05012107994407415,0.0017730739303237978,45,512,23040
cryotherapy,8,transrate,imagenet,0.008099920023232699,0.0008500656615243927,45,512,23040
cryotherapy,8,feature_extraction,random,0.016307400073856115,0.00012077596689108622,45,512,23040
cryotherapy,8,hscore,random,0.05169314006343484,0.0006530648006518555,45,512,23040
cryotherapy,8,transrate,random,0.009505659900605678,0.00182531601545849,45,512,23040
cryotherapy,9,complexity_22,raw_tabular,0.00996396675085028,0.00017692174827747378,45,6,270
cryotherapy,9,complexity_n2,raw_tabular,0.0001268667789796988,1.0116049100895732e-05,45,6,270
cryotherapy,9,complexity_l1,raw_tabular,0.0005403999239206314,1.9309136895653106e-05,45,6,270
cryotherapy,9,encoding,shared,0.01844496683528026,6.686633837447215e-05,45,6,270
cryotherapy,9,feature_extraction,imagenet,0.016229799948632717,0.00020251338599540722,45,512,23040
cryotherapy,9,hscore,imagenet,0.04961145995184779,0.0013335664714781677,45,512,23040
cryotherapy,9,transrate,imagenet,0.008170120045542717,0.0005902793855555794,45,512,23040
cryotherapy,9,feature_extraction,random,0.016223900020122528,0.00027808177039874134,45,512,23040
cryotherapy,9,hscore,random,0.05202778000384569,0.0004402833878534648,45,512,23040
cryotherapy,9,transrate,random,0.007872740086168051,0.0004644695079708939,45,512,23040
german,0,complexity_22,raw_tabular,0.2746734665706754,0.010020105441582956,500,24,12000
german,0,complexity_n2,raw_tabular,0.02503053331747651,5.365405481319888e-05,500,24,12000
german,0,complexity_l1,raw_tabular,0.0021215669500331082,8.707792645722353e-05,500,24,12000
german,0,encoding,shared,0.20057226655383906,0.0007116396498852502,500,24,12000
german,0,feature_extraction,imagenet,0.18987476670493683,0.010300106512366547,500,512,256000
german,0,hscore,imagenet,0.06027835998684168,0.00031573658655884956,500,512,256000
german,0,transrate,imagenet,0.011741140019148588,0.0012101564060248596,500,512,256000
german,0,feature_extraction,random,0.18454453333591422,0.008830967199804484,500,512,256000
german,0,hscore,random,0.05745352003723383,0.0008483122345886754,500,512,256000
german,0,transrate,random,0.01334383999928832,0.004831539112224057,500,512,256000
german,1,complexity_22,raw_tabular,0.2578836333317061,0.002508068689434784,500,24,12000
german,1,complexity_n2,raw_tabular,0.0254273001725475,0.00029853755347339757,500,24,12000
german,1,complexity_l1,raw_tabular,0.0023347334936261177,3.314317796265769e-05,500,24,12000
german,1,encoding,shared,0.20750450001408657,0.0030520303372575867,500,24,12000
german,1,feature_extraction,imagenet,0.18184959997112551,0.0043356292071299145,500,512,256000
german,1,hscore,imagenet,0.055844280123710635,0.00047275604936882984,500,512,256000
german,1,transrate,imagenet,0.012394060008227825,0.0013393086550100733,500,512,256000
german,1,feature_extraction,random,0.17853683341915408,0.0020945249930907186,500,512,256000
german,1,hscore,random,0.05807340005412698,0.0009701596514143648,500,512,256000
german,1,transrate,random,0.012057559937238694,0.0006027249858168155,500,512,256000
german,2,complexity_22,raw_tabular,0.2628435666362445,0.0022435048550652984,500,24,12000
german,2,complexity_n2,raw_tabular,0.025489533009628456,0.0003624774757068069,500,24,12000
german,2,complexity_l1,raw_tabular,0.002381466794759035,4.442178877634943e-05,500,24,12000
german,2,encoding,shared,0.20659483317285776,0.0018562874810945618,500,24,12000
german,2,feature_extraction,imagenet,0.17848146691297492,0.004376604910804412,500,512,256000
german,2,hscore,imagenet,0.05589242009446025,0.0017722759211963946,500,512,256000
german,2,transrate,imagenet,0.010566580016165972,0.0003043790340175799,500,512,256000
german,2,feature_extraction,random,0.17405253338317075,0.0006356067304838277,500,512,256000
german,2,hscore,random,0.05891832001507282,0.0012288956104580852,500,512,256000
german,2,transrate,random,0.013582580070942641,0.0016889244766565737,500,512,256000
german,3,complexity_22,raw_tabular,0.26022846655299264,0.0013915978118241902,500,24,12000
german,3,complexity_n2,raw_tabular,0.024888566539933283,0.00027404588671167294,500,24,12000
german,3,complexity_l1,raw_tabular,0.00246219988912344,7.567428851962848e-05,500,24,12000
german,3,encoding,shared,0.20087199999640384,0.0021163680126992236,500,24,12000
german,3,feature_extraction,imagenet,0.17596043351416787,0.0021520954286878085,500,512,256000
german,3,hscore,imagenet,0.05744598023593426,0.0004395308200514445,500,512,256000
german,3,transrate,imagenet,0.011911880038678647,0.0017684211283526426,500,512,256000
german,3,feature_extraction,random,0.17673663329333067,0.002047249948162884,500,512,256000
german,3,hscore,random,0.05819310005754232,0.00151228731398238,500,512,256000
german,3,transrate,random,0.013835659995675088,0.0028698571999885535,500,512,256000
german,4,complexity_22,raw_tabular,0.2616245332174003,0.0011550052887130788,500,24,12000
german,4,complexity_n2,raw_tabular,0.025188333354890347,0.00010235293252592204,500,24,12000
german,4,complexity_l1,raw_tabular,0.002814066751549641,0.0001671661250249012,500,24,12000
german,4,encoding,shared,0.2007410665974021,0.002289540259157636,500,24,12000
german,4,feature_extraction,imagenet,0.1774649665070077,0.003693126283901007,500,512,256000
german,4,hscore,imagenet,0.05674232002347708,0.0005415765620735638,500,512,256000
german,4,transrate,imagenet,0.010708560049533845,0.00025895361809423294,500,512,256000
german,4,feature_extraction,random,0.17709016675750414,0.0023826177127223964,500,512,256000
german,4,hscore,random,0.05745238000527024,0.00028974191440811383,500,512,256000
german,4,transrate,random,0.011875059828162194,0.0011713450838815153,500,512,256000
german,5,complexity_22,raw_tabular,0.2585208999613921,0.0023617185333008202,500,24,12000
german,5,complexity_n2,raw_tabular,0.02538590009013812,0.00010910996405782629,500,24,12000
german,5,complexity_l1,raw_tabular,0.0020745000801980495,4.751453328394768e-05,500,24,12000
german,5,encoding,shared,0.20174689994504055,0.001335930057696715,500,24,12000
german,5,feature_extraction,imagenet,0.18506186672796807,0.00812271378141174,500,512,256000
german,5,hscore,imagenet,0.055461420025676486,0.0014708946830018204,500,512,256000
german,5,transrate,imagenet,0.011383600067347288,0.00042122220595390244,500,512,256000
german,5,feature_extraction,random,0.17893576668575406,0.0034668108820450293,500,512,256000
german,5,hscore,random,0.05814479999244213,0.0005906171179807854,500,512,256000
german,5,transrate,random,0.013195800129324198,0.003795307181036114,500,512,256000
german,6,complexity_22,raw_tabular,0.26394166657701135,0.0010007709479939403,500,24,12000
german,6,complexity_n2,raw_tabular,0.026263666804879904,0.0004881808131601209,500,24,12000
german,6,complexity_l1,raw_tabular,0.0025404333136975765,0.0002539067507559381,500,24,12000
german,6,encoding,shared,0.20340306668852767,0.0009127463665517404,500,24,12000
german,6,feature_extraction,imagenet,0.19385536682481566,0.003166270273635758,500,512,256000
german,6,hscore,imagenet,0.05628367997705937,0.0014650605527423944,500,512,256000
german,6,transrate,imagenet,0.01107850018888712,0.0002329788664199932,500,512,256000
german,6,feature_extraction,random,0.1881741665614148,0.0016937387265311319,500,512,256000
german,6,hscore,random,0.06001156000420451,0.001798370989455264,500,512,256000
german,6,transrate,random,0.0109880399890244,0.00013258642227177426,500,512,256000
german,7,complexity_22,raw_tabular,0.25779373322923976,0.0010261282302342458,500,24,12000
german,7,complexity_n2,raw_tabular,0.026054400019347668,0.0007714817277941057,500,24,12000
german,7,complexity_l1,raw_tabular,0.0020040666374067464,4.1226511742240646e-05,500,24,12000
german,7,encoding,shared,0.20189590007066727,0.00263561474069253,500,24,12000
german,7,feature_extraction,imagenet,0.17378896661102772,0.0007082637241062126,500,512,256000
german,7,hscore,imagenet,0.05469373995438218,0.0012341360398718656,500,512,256000
german,7,transrate,imagenet,0.012086759880185127,0.0016521566960356793,500,512,256000
german,7,feature_extraction,random,0.17763553311427435,0.0029599328551817385,500,512,256000
german,7,hscore,random,0.05607431996613741,0.0013015846159092862,500,512,256000
german,7,transrate,random,0.010717580001801253,0.00039935726646519814,500,512,256000
german,8,complexity_22,raw_tabular,0.2600916664426525,0.0023796224287412717,500,24,12000
german,8,complexity_n2,raw_tabular,0.024921166555335123,1.2643239677267832e-05,500,24,12000
german,8,complexity_l1,raw_tabular,0.0020942666257421174,5.702596472465205e-05,500,24,12000
german,8,encoding,shared,0.2046561335834364,0.0026090016176720195,500,24,12000
german,8,feature_extraction,imagenet,0.17698850017040968,0.004030189472944658,500,512,256000
german,8,hscore,imagenet,0.05512767992913723,0.0007585095847295003,500,512,256000
german,8,transrate,imagenet,0.010830079950392247,0.0007728111499950567,500,512,256000
german,8,feature_extraction,random,0.17541076677540937,0.0024434531662184083,500,512,256000
german,8,hscore,random,0.05703144017606974,0.000847525121763822,500,512,256000
german,8,transrate,random,0.013857500068843365,0.0030138670553477424,500,512,256000
german,9,complexity_22,raw_tabular,0.2616688668106993,0.0027001024778546528,500,24,12000
german,9,complexity_n2,raw_tabular,0.025695799849927425,0.0005372554387306395,500,24,12000
german,9,complexity_l1,raw_tabular,0.0024016999329129853,3.568789200421406e-05,500,24,12000
german,9,encoding,shared,0.20296829985454679,0.0007391641002917887,500,24,12000
german,9,feature_extraction,imagenet,0.17536586678276458,0.0018181798403727005,500,512,256000
german,9,hscore,imagenet,0.05580003997310996,0.0003799878850897917,500,512,256000
german,9,transrate,imagenet,0.013018759991973638,0.0032166833888807376,500,512,256000
german,9,feature_extraction,random,0.1744984001852572,0.0011907496093831642,500,512,256000
german,9,hscore,random,0.05954264001920819,0.0020845104355742285,500,512,256000
german,9,transrate,random,0.011872899904847144,0.0004193613136669343,500,512,256000
haberman,0,complexity_22,raw_tabular,0.025118933369716007,0.0005930179906886269,153,3,459
haberman,0,complexity_n2,raw_tabular,0.0006251333591838678,7.074091616761995e-06,153,3,459
haberman,0,complexity_l1,raw_tabular,0.0004867667642732461,1.3792540041371229e-05,153,3,459
haberman,0,encoding,shared,0.05788069994499286,0.0005678577191174162,153,3,459
haberman,0,feature_extraction,imagenet,0.054294866509735584,4.629291639067986e-05,153,512,78336
haberman,0,hscore,imagenet,0.047956700157374146,0.000613143517137684,153,512,78336
haberman,0,transrate,imagenet,0.01019938001409173,0.0027284968653512437,153,512,78336
haberman,0,feature_extraction,random,0.05563630008449157,0.001680239482933469,153,512,78336
haberman,0,hscore,random,0.047678679879754784,0.0005440200575102791,153,512,78336
haberman,0,transrate,random,0.010027280077338219,0.003302619760983597,153,512,78336
haberman,1,complexity_22,raw_tabular,0.025537799888600905,0.0004177528972390737,153,3,459
haberman,1,complexity_n2,raw_tabular,0.0006254334002733231,4.665840649349797e-06,153,3,459
haberman,1,complexity_l1,raw_tabular,0.00048809995253880817,8.751120676523873e-06,153,3,459
haberman,1,encoding,shared,0.057401866652071476,0.00034240704694361385,153,3,459
haberman,1,feature_extraction,imagenet,0.055954566691070795,0.0009206057400824541,153,512,78336
haberman,1,hscore,imagenet,0.04820073992013931,0.0003998587227904466,153,512,78336
haberman,1,transrate,imagenet,0.010396859981119633,0.0034034323770080264,153,512,78336
haberman,1,feature_extraction,random,0.05665186668435732,0.0027962627046106375,153,512,78336
haberman,1,hscore,random,0.048606739938259126,0.0010154248737902234,153,512,78336
haberman,1,transrate,random,0.009898540005087853,0.0010940033973251071,153,512,78336
haberman,2,complexity_22,raw_tabular,0.025191133220990498,0.000459890048918166,153,3,459
haberman,2,complexity_n2,raw_tabular,0.0006368999990324179,6.002345096718225e-06,153,3,459
haberman,2,complexity_l1,raw_tabular,0.0005047333737214407,3.4608314809866385e-05,153,3,459
haberman,2,encoding,shared,0.058373733423650265,0.0008094983705594037,153,3,459
haberman,2,feature_extraction,imagenet,0.05439616662139694,0.00013649640448251704,153,512,78336
haberman,2,hscore,imagenet,0.04740137998014689,0.0008260484175073278,153,512,78336
haberman,2,transrate,imagenet,0.010280820075422525,0.001964016561101695,153,512,78336
haberman,2,feature_extraction,random,0.05473739995310704,0.0002737872447318064,153,512,78336
haberman,2,hscore,random,0.04899089988321066,0.0006729676545719084,153,512,78336
haberman,2,transrate,random,0.010053499974310398,0.001933830350606927,153,512,78336
haberman,3,complexity_22,raw_tabular,0.025472800092150766,0.00022397735348274358,153,3,459
haberman,3,complexity_n2,raw_tabular,0.0006210333667695522,6.00073810359195e-06,153,3,459
haberman,3,complexity_l1,raw_tabular,0.00047889988248546916,1.1977016692576477e-05,153,3,459
haberman,3,encoding,shared,0.057688899959127106,0.0005510046914404272,153,3,459
haberman,3,feature_extraction,imagenet,0.054693666441986956,0.0002733871479072036,153,512,78336
haberman,3,hscore,imagenet,0.0480531801469624,0.0004253009098547987,153,512,78336
haberman,3,transrate,imagenet,0.010020439978688955,0.0015430773078300504,153,512,78336
haberman,3,feature_extraction,random,0.054938133185108505,0.00037033927614226587,153,512,78336
haberman,3,hscore,random,0.047872519865632054,0.00024254834921615145,153,512,78336
haberman,3,transrate,random,0.008615139964967966,0.00039730111021746376,153,512,78336
haberman,4,complexity_22,raw_tabular,0.025427266644934814,0.00012769793719923168,153,3,459
haberman,4,complexity_n2,raw_tabular,0.0006233667954802513,4.6941388051678105e-06,153,3,459
haberman,4,complexity_l1,raw_tabular,0.0004760000544289748,1.0725857821317975e-05,153,3,459
haberman,4,encoding,shared,0.057667633363356195,0.0004473942369886564,153,3,459
haberman,4,feature_extraction,imagenet,0.06182243349030614,0.0009972261633576739,153,512,78336
haberman,4,hscore,imagenet,0.04756401991471648,0.0005791413821775663,153,512,78336
haberman,4,transrate,imagenet,0.010296180006116628,0.002689475093588524,153,512,78336
haberman,4,feature_extraction,random,0.055792866895596184,0.0013863298406178574,153,512,78336
haberman,4,hscore,random,0.04727854011580348,0.0006596875107890807,153,512,78336
haberman,4,transrate,random,0.008820779900997878,0.000427169899285688,153,512,78336
haberman,5,complexity_22,raw_tabular,0.025378099953134853,0.00013380879847091657,153,3,459
haberman,5,complexity_n2,raw_tabular,0.0006393999792635441,1.1668840264168814e-05,153,3,459
haberman,5,complexity_l1,raw_tabular,0.0004954668693244457,1.666658891612963e-05,153,3,459
haberman,5,encoding,shared,0.05788536664719383,0.0007434144685751539,153,3,459
haberman,5,feature_extraction,imagenet,0.054464600048959255,9.889764424329592e-05,153,512,78336
haberman,5,hscore,imagenet,0.0467225200496614,0.000646162589048262,153,512,78336
haberman,5,transrate,imagenet,0.008763539884239436,0.0011014828517306428,153,512,78336
haberman,5,feature_extraction,random,0.05472703340152899,0.0002989854346231738,153,512,78336
haberman,5,hscore,random,0.04773675985634327,0.000731860640140204,153,512,78336
haberman,5,transrate,random,0.008521639928221702,0.00019783252246527338,153,512,78336
haberman,6,complexity_22,raw_tabular,0.025938433439781267,0.0001948867452669451,153,3,459
haberman,6,complexity_n2,raw_tabular,0.0006328333790103594,6.982234787620863e-06,153,3,459
haberman,6,complexity_l1,raw_tabular,0.0005249334499239922,5.404302936930358e-05,153,3,459
haberman,6,encoding,shared,0.05772813347478708,0.0005179097671596749,153,3,459
haberman,6,feature_extraction,imagenet,0.05453806680937608,0.00018861784742058913,153,512,78336
haberman,6,hscore,imagenet,0.047305859997868537,0.0012948809633656212,153,512,78336
haberman,6,transrate,imagenet,0.010717640072107315,0.0021074773123560824,153,512,78336
haberman,6,feature_extraction,random,0.05750609980896115,0.0021138854498563707,153,512,78336
haberman,6,hscore,random,0.0469632999971509,0.0012720723685418294,153,512,78336
haberman,6,transrate,random,0.008656859863549471,0.0005435914939146842,153,512,78336
haberman,7,complexity_22,raw_tabular,0.02468316660573085,0.00013360389330198136,153,3,459
haberman,7,complexity_n2,raw_tabular,0.0006298666509489218,8.369066627321642e-06,153,3,459
haberman,7,complexity_l1,raw_tabular,0.00047776661813259125,7.472848924678484e-06,153,3,459
haberman,7,encoding,shared,0.058232566652198635,0.0014745060683883338,153,3,459
haberman,7,feature_extraction,imagenet,0.055504833503315844,0.0018065783027618216,153,512,78336
haberman,7,hscore,imagenet,0.048228619992733,0.0015563196460088497,153,512,78336
haberman,7,transrate,imagenet,0.010068260040134192,0.0032683241066755538,153,512,78336
haberman,7,feature_extraction,random,0.055678466645379864,0.0016954740800882962,153,512,78336
haberman,7,hscore,random,0.04731205999851227,0.0009031170242589076,153,512,78336
haberman,7,transrate,random,0.010804940015077591,0.003060002206771994,153,512,78336
haberman,8,complexity_22,raw_tabular,0.024987833574414253,0.00023250471409079227,153,3,459
haberman,8,complexity_n2,raw_tabular,0.0006284999350706736,2.38479884299824e-06,153,3,459
haberman,8,complexity_l1,raw_tabular,0.0004799667124946912,1.4173345187059468e-05,153,3,459
haberman,8,encoding,shared,0.05676110011215011,0.00042459752951456086,153,3,459
haberman,8,feature_extraction,imagenet,0.05440716678276658,0.0002810369131560844,153,512,78336
haberman,8,hscore,imagenet,0.047964160051196816,0.0006615228880581982,153,512,78336
haberman,8,transrate,imagenet,0.009281300008296967,0.0005597116696264648,153,512,78336
haberman,8,feature_extraction,random,0.055035800052185856,0.0004214412702558442,153,512,78336
haberman,8,hscore,random,0.04830786008387804,0.0014062852660821107,153,512,78336
haberman,8,transrate,random,0.008196259941905737,0.00019785666160142468,153,512,78336
haberman,9,complexity_22,raw_tabular,0.025473800022155046,0.0001835858938214726,153,3,459
haberman,9,complexity_n2,raw_tabular,0.0006240331567823887,3.382536495698848e-06,153,3,459
haberman,9,complexity_l1,raw_tabular,0.0004871666120986144,3.5159388328312636e-06,153,3,459
haberman,9,encoding,shared,0.057345166647185884,0.0002604151767944277,153,3,459
haberman,9,feature_extraction,imagenet,0.054749966599047184,2.6402532412992497e-05,153,512,78336
haberman,9,hscore,imagenet,0.04799108002334833,0.0007880202354154878,153,512,78336
haberman,9,transrate,imagenet,0.01010855995118618,0.0031424973108115334,153,512,78336
haberman,9,feature_extraction,random,0.05451926666622361,7.924823717087776e-05,153,512,78336
haberman,9,hscore,random,0.0460406999103725,0.000345054413627125,153,512,78336
haberman,9,transrate,random,0.009482800215482711,0.0020557539546567243,153,512,78336
heart,0,complexity_22,raw_tabular,0.02980783333381017,0.00025548203807080217,135,13,1755
heart,0,complexity_n2,raw_tabular,0.0009971000254154205,4.071639743644364e-06,135,13,1755
heart,0,complexity_l1,raw_tabular,0.0006377665946880976,4.110647854185956e-07,135,13,1755
heart,0,encoding,shared,0.054781566839665174,0.0005950000283164891,135,13,1755
heart,0,feature_extraction,imagenet,0.046795899979770184,0.00012131008477056856,135,512,69120
heart,0,hscore,imagenet,0.0465641999617219,0.0008410320892143516,135,512,69120
heart,0,transrate,imagenet,0.00855498006567359,0.0007158360362346122,135,512,69120
heart,0,feature_extraction,random,0.046808999963104725,0.0004026671980836901,135,512,69120
heart,0,hscore,random,0.04738603997975588,0.0013264686523367193,135,512,69120
heart,0,transrate,random,0.009805560018867255,0.002625708209119192,135,512,69120
heart,1,complexity_22,raw_tabular,0.03108366671949625,0.0004074292367636589,135,13,1755
heart,1,complexity_n2,raw_tabular,0.0010165002507468064,1.804967131778634e-05,135,13,1755
heart,1,complexity_l1,raw_tabular,0.0006492999382317066,1.745899728446753e-05,135,13,1755
heart,1,encoding,shared,0.0547363666507105,0.00021211332918353714,135,13,1755
heart,1,feature_extraction,imagenet,0.0489587999569873,0.002604831884888988,135,512,69120
heart,1,hscore,imagenet,0.04715160001069307,0.0005704470510531408,135,512,69120
heart,1,transrate,imagenet,0.010099839884787798,0.0020179278593467583,135,512,69120
heart,1,feature_extraction,random,0.048963799917449556,0.0015883624490092816,135,512,69120
heart,1,hscore,random,0.04727821992710233,0.0017319967468228388,135,512,69120
heart,1,transrate,random,0.008916839864104987,0.0008066973900336306,135,512,69120
heart,2,complexity_22,raw_tabular,0.030693066616853077,0.0010251757036295046,135,13,1755
heart,2,complexity_n2,raw_tabular,0.0009641333793600401,1.4103577517626004e-05,135,13,1755
heart,2,complexity_l1,raw_tabular,0.0006612668124337991,1.3294668567654021e-05,135,13,1755
heart,2,encoding,shared,0.054390099830925465,0.0005269038480072574,135,13,1755
heart,2,feature_extraction,imagenet,0.04780799988657236,0.0012369258921382646,135,512,69120
heart,2,hscore,imagenet,0.04725524010136724,0.0016234531559514652,135,512,69120
heart,2,transrate,imagenet,0.00841307993978262,0.0002661378726536599,135,512,69120
heart,2,feature_extraction,random,0.05095010017976165,0.003223600720902482,135,512,69120
heart,2,hscore,random,0.04583952007815242,0.0005912129549580598,135,512,69120
heart,2,transrate,random,0.010876540001481772,0.002664104098928374,135,512,69120
heart,3,complexity_22,raw_tabular,0.03094713327785333,0.00025249577709921683,135,13,1755
heart,3,complexity_n2,raw_tabular,0.0009579667821526527,1.2224707295098431e-05,135,13,1755
heart,3,complexity_l1,raw_tabular,0.0006374668640395006,7.846163075153977e-06,135,13,1755
heart,3,encoding,shared,0.05540796664233009,0.001101022779473614,135,13,1755
heart,3,feature_extraction,imagenet,0.04915716669832667,0.0031651472998637502,135,512,69120
heart,3,hscore,imagenet,0.04676651991903782,0.0006913757433436386,135,512,69120
heart,3,transrate,imagenet,0.009780820086598396,0.0020195190569462394,135,512,69120
heart,3,feature_extraction,random,0.05376120004802942,0.003777627932233168,135,512,69120
heart,3,hscore,random,0.04619694007560611,0.0012136066076998012,135,512,69120
heart,3,transrate,random,0.009459480084478855,0.0010488246218492993,135,512,69120
heart,4,complexity_22,raw_tabular,0.030364633227388065,0.0005166368328732146,135,13,1755
heart,4,complexity_n2,raw_tabular,0.001001100055873394,6.745471920319543e-06,135,13,1755
heart,4,complexity_l1,raw_tabular,0.0006631001209219297,6.125337888919048e-06,135,13,1755
heart,4,encoding,shared,0.05501056664312879,8.843279111414991e-05,135,13,1755
heart,4,feature_extraction,imagenet,0.04684406674156586,7.040725497846555e-05,135,512,69120
heart,4,hscore,imagenet,0.046804879885166885,0.0006830253574574147,135,512,69120
heart,4,transrate,imagenet,0.011093000043183565,0.0030149059005298512,135,512,69120
heart,4,feature_extraction,random,0.04792283335700631,0.0016873875159682799,135,512,69120
heart,4,hscore,random,0.046999060083180666,0.0011182808753002053,135,512,69120
heart,4,transrate,random,0.009766679909080266,0.0012146214209731298,135,512,69120
heart,5,complexity_22,raw_tabular,0.03031553328037262,0.00022493470166137745,135,13,1755
heart,5,complexity_n2,raw_tabular,0.0009955666027963161,5.709244474776062e-06,135,13,1755
heart,5,complexity_l1,raw_tabular,0.0006746334644655386,1.272684706287764e-05,135,13,1755
