dataset,fold,method,init,mean_seconds,std_seconds,n_samples,n_features,size_proxy
heart,5,transrate,imagenet,0.007807880081236363,0.0005693138252272928,135,512,69120
heart,5,feature_extraction,random,0.04906569995606939,0.0019220391386069052,135,512,69120
heart,5,hscore,random,0.04743752023205161,0.0007091395352863217,135,512,69120
heart,5,transrate,random,0.009042260050773621,0.00202888634301313,135,512,69120
heart,6,complexity_22,raw_tabular,0.02977193317686518,9.400724585915099e-05,135,13,1755
heart,6,complexity_l2,raw_tabular,0.0006119332586725553,2.5037392308792165e-06,135,13,1755
heart,6,complexity_density,raw_tabular,0.002614933531731367,0.00010126327918310788,135,13,1755
heart,6,encoding,shared,0.054517433512955904,0.001328436600325946,135,13,1755
heart,6,feature_extraction,imagenet,0.04658316681161523,0.0001826498928541861,135,512,69120
heart,6,hscore,imagenet,0.04807391995564103,0.0012867295924687881,135,512,69120
heart,6,transrate,imagenet,0.007899879850447178,0.0007238675431588664,135,512,69120
heart,6,feature_extraction,random,0.047001666855067015,0.00037005018549478926,135,512,69120
heart,6,hscore,random,0.046752739883959296,0.000584391942976211,135,512,69120
heart,6,transrate,random,0.010653620213270187,0.0036880611522367274,135,512,69120
heart,7,complexity_22,raw_tabular,0.029761099877456825,0.00020890628201755874,135,13,1755
heart,7,complexity_l2,raw_tabular,0.0006212334459026655,9.108252426306083e-06,135,13,1755
heart,7,complexity_density,raw_tabular,0.0025194667590161166,3.0869133458462868e-06,135,13,1755
heart,7,encoding,shared,0.05367866655190786,0.00033477372811496536,135,13,1755
heart,7,feature_extraction,imagenet,0.04672450013458729,0.00026370537214823826,135,512,69120
heart,7,hscore,imagenet,0.04714223993942142,0.0002306067095084002,135,512,69120
heart,7,transrate,imagenet,0.00979598006233573,0.002573102799990464,135,512,69120
heart,7,feature_extraction,random,0.046741066655764975,0.00011786146597643893,135,512,69120
heart,7,hscore,random,0.046508099883794785,0.00038793344829099084,135,512,69120
heart,7,transrate,random,0.009956240095198155,0.0026656409447101677,135,512,69120
heart,8,complexity_22,raw_tabular,0.029736433333406847,0.00013540243538815106,135,13,1755
heart,8,complexity_l2,raw_tabular,0.0006152000278234482,1.5940866334038616e-05,135,13,1755
heart,8,complexity_density,raw_tabular,0.0027092333572606244,0.000142828801248699,135,13,1755
heart,8,encoding,shared,0.05351446662098169,0.000690531222499225,135,13,1755
heart,8,feature_extraction,imagenet,0.04676406675328811,0.00017018900254616486,135,512,69120
heart,8,hscore,imagenet,0.0500153798609972,0.0010226171778866583,135,512,69120
heart,8,transrate,imagenet,0.00847246004268527,0.0007240349836956327,135,512,69120
heart,8,feature_extraction,random,0.048529166573037706,0.002844178220907214,135,512,69120
heart,8,hscore,random,0.04831054015085101,0.0012661487909292077,135,512,69120
heart,8,transrate,random,0.007779019977897405,0.0002646409984433978,135,512,69120
heart,9,complexity_22,raw_tabular,0.029726733298351366,0.00018489322136716176,135,13,1755
heart,9,complexity_l2,raw_tabular,0.0005679000169038773,8.405260853172562e-06,135,13,1755
heart,9,complexity_density,raw_tabular,0.002507466667642196,1.521180723940516e-05,135,13,1755
heart,9,encoding,shared,0.054484066708634295,0.0004790485938266219,135,13,1755
heart,9,feature_extraction,imagenet,0.05189510015770793,0.004036069415660466,135,512,69120
heart,9,hscore,imagenet,0.04755749991163612,0.0012665773233822507,135,512,69120
heart,9,transrate,imagenet,0.007800879888236523,0.00023225756683597904,135,512,69120
heart,9,feature_extraction,random,0.04780489997938275,0.0014496573975887846,135,512,69120
heart,9,hscore,random,0.04746987977996468,0.001084985669789957,135,512,69120
heart,9,transrate,random,0.007962740119546651,0.0002875321103524689,135,512,69120
ionosphere,0,complexity_22,raw_tabular,0.0755169332648317,0.0007040713846627127,175,34,5950
ionosphere,0,complexity_l2,raw_tabular,0.0007269334358473619,2.8943136788285665e-05,175,34,5950
ionosphere,0,complexity_density,raw_tabular,0.004371499953170617,6.533513948520933e-06,175,34,5950
ionosphere,0,encoding,shared,0.07154890010133386,0.0006545934203902748,175,34,5950
ionosphere,0,feature_extraction,imagenet,0.0629931000682215,0.0036476728028528487,175,512,89600
ionosphere,0,hscore,imagenet,0.04900056002661586,0.0017821786885645655,175,512,89600
ionosphere,0,transrate,imagenet,0.008545459993183614,0.0009615252902964545,175,512,89600
ionosphere,0,feature_extraction,random,0.061277500043312706,0.0010921475623719122,175,512,89600
ionosphere,0,hscore,random,0.04752538008615374,0.0005135346007998113,175,512,89600
ionosphere,0,transrate,random,0.010151179879903794,0.0038648618234985075,175,512,89600
ionosphere,1,complexity_22,raw_tabular,0.07659269993503888,0.0021439204436229176,176,34,5984
ionosphere,1,complexity_l2,raw_tabular,0.0007172001836200556,2.091511001007408e-05,176,34,5984
ionosphere,1,complexity_density,raw_tabular,0.004400600058337052,3.240359096699731e-06,176,34,5984
ionosphere,1,encoding,shared,0.07116190002610286,0.0008393607120179759,176,34,5984
ionosphere,1,feature_extraction,imagenet,0.06394779992600282,0.0026349161629018385,176,512,90112
ionosphere,1,hscore,imagenet,0.046151399984955786,0.0005779292466760391,176,512,90112
ionosphere,1,transrate,imagenet,0.008028559945523739,0.00046708764834584596,176,512,90112
ionosphere,1,feature_extraction,random,0.061986533304055534,0.0017536442046550465,176,512,90112
ionosphere,1,hscore,random,0.048473540041595695,0.0013855400704846704,176,512,90112
ionosphere,1,transrate,random,0.010074499901384116,0.0033299866429053683,176,512,90112
ionosphere,2,complexity_22,raw_tabular,0.0760882666024069,0.0016169756032949265,175,34,5950
ionosphere,2,complexity_l2,raw_tabular,0.0006760000251233578,2.619499228754067e-05,175,34,5950
ionosphere,2,complexity_density,raw_tabular,0.004363600009431441,2.8888757188063086e-05,175,34,5950
ionosphere,2,encoding,shared,0.06975323318814237,0.0006513216285944034,175,34,5950
ionosphere,2,feature_extraction,imagenet,0.06458139978349209,0.0032337897721260904,175,512,89600
ionosphere,2,hscore,imagenet,0.047833160124719144,0.0019270597687982437,175,512,89600
ionosphere,2,transrate,imagenet,0.008217559847980737,0.0010082503743472314,175,512,89600
ionosphere,2,feature_extraction,random,0.06996053317561746,0.004827451856533626,175,512,89600
ionosphere,2,hscore,random,0.04737179977819324,0.0006980329733053957,175,512,89600
ionosphere,2,transrate,random,0.008524039853364229,0.0005963415142853663,175,512,89600
ionosphere,3,complexity_22,raw_tabular,0.07653886669625838,0.000560337724907587,176,34,5984
ionosphere,3,complexity_l2,raw_tabular,0.0006976999963323275,1.7084702531120366e-05,176,34,5984
ionosphere,3,complexity_density,raw_tabular,0.004387333368261655,3.4319426963969674e-05,176,34,5984
ionosphere,3,encoding,shared,0.07126383328189452,0.0003694290482661029,176,34,5984
ionosphere,3,feature_extraction,imagenet,0.062161866730699934,0.001302363959544094,176,512,90112
ionosphere,3,hscore,imagenet,0.04776438008993864,0.0011715244075961194,176,512,90112
ionosphere,3,transrate,imagenet,0.008172359969466924,0.00017374266823444662,176,512,90112
ionosphere,3,feature_extraction,random,0.06670496659353375,0.004699353471895219,176,512,90112
ionosphere,3,hscore,random,0.04775475990027189,0.0009178065769524221,176,512,90112
ionosphere,3,transrate,random,0.008223760034888982,0.0004717290860362649,176,512,90112
ionosphere,4,complexity_22,raw_tabular,0.07548303343355656,0.0012304291094729209,175,34,5950
ionosphere,4,complexity_l2,raw_tabular,0.0007345333384970824,1.310338083939539e-05,175,34,5950
ionosphere,4,complexity_density,raw_tabular,0.004337599966675043,2.1107710035332887e-05,175,34,5950
ionosphere,4,encoding,shared,0.0676731332205236,0.0007201231219468008,175,34,5950
ionosphere,4,feature_extraction,imagenet,0.0637102333518366,0.0032749301949915994,175,512,89600
ionosphere,4,hscore,imagenet,0.04722767993807793,0.0010140908944781192,175,512,89600
ionosphere,4,transrate,imagenet,0.010007400065660477,0.003091846972076498,175,512,89600
ionosphere,4,feature_extraction,random,0.06522686655322711,0.0035423939291411456,175,512,89600
ionosphere,4,hscore,random,0.04823877988383174,0.0018119021135903385,175,512,89600
ionosphere,4,transrate,random,0.008218000084161759,0.0007309840561399446,175,512,89600
ionosphere,5,complexity_22,raw_tabular,0.07709253315503399,0.0013073672699307833,176,34,5984
ionosphere,5,complexity_l2,raw_tabular,0.0006643999367952347,9.346728326497287e-06,176,34,5984
ionosphere,5,complexity_density,raw_tabular,0.004420966686060031,5.859834581911142e-05,176,34,5984
ionosphere,5,encoding,shared,0.07203266660993297,0.0017352859910665485,176,34,5984
ionosphere,5,feature_extraction,imagenet,0.06850299999738733,0.005489788753115798,176,512,90112
ionosphere,5,hscore,imagenet,0.049783120024949314,0.00016637158455530123,176,512,90112
ionosphere,5,transrate,imagenet,0.008546099904924631,0.0010272828722838203,176,512,90112
ionosphere,5,feature_extraction,random,0.06099863334869345,9.275975402228975e-05,176,512,90112
ionosphere,5,hscore,random,0.0458491399884224,0.0006812522700520937,176,512,90112
ionosphere,5,transrate,random,0.008123059943318366,0.0005157890643466544,176,512,90112
ionosphere,6,complexity_22,raw_tabular,0.07532476649309199,0.0006706695865365206,175,34,5950
ionosphere,6,complexity_l2,raw_tabular,0.0007678666152060032,4.92752782535042e-05,175,34,5950
ionosphere,6,complexity_density,raw_tabular,0.004576333332806826,3.985681793148921e-05,175,34,5950
ionosphere,6,encoding,shared,0.07110063312575221,0.00039703401868476906,175,34,5950
ionosphere,6,feature_extraction,imagenet,0.06286563367272417,0.002963841172571008,175,512,89600
ionosphere,6,hscore,imagenet,0.04695976004004478,0.0006457376317780017,175,512,89600
ionosphere,6,transrate,imagenet,0.009581439942121506,0.003665080334585241,175,512,89600
ionosphere,6,feature_extraction,random,0.07183883354688685,0.004525870917574377,175,512,89600
ionosphere,6,hscore,random,0.047843279968947175,0.0013069640709955786,175,512,89600
ionosphere,6,transrate,random,0.009577000141143798,0.0017354525450853058,175,512,89600
ionosphere,7,complexity_22,raw_tabular,0.07738036646818121,4.7828295031344255e-05,176,34,5984
ionosphere,7,complexity_l2,raw_tabular,0.0006748000159859657,1.7140781979409264e-05,176,34,5984
ionosphere,7,complexity_density,raw_tabular,0.004413933337976535,0.000103903512343036,176,34,5984
ionosphere,7,encoding,shared,0.07031053335716327,0.0006542642385422105,176,34,5984
ionosphere,7,feature_extraction,imagenet,0.06103106665735444,0.00011284665073883354,176,512,90112
ionosphere,7,hscore,imagenet,0.047591740172356366,0.0008057274362281388,176,512,90112
ionosphere,7,transrate,imagenet,0.008613800164312124,0.0008027829653097874,176,512,90112
ionosphere,7,feature_extraction,random,0.07195450008536379,0.0040931758105669045,176,512,90112
ionosphere,7,hscore,random,0.04895112011581659,0.0015936708592009063,176,512,90112
ionosphere,7,transrate,random,0.01050393981859088,0.0030153852522856787,176,512,90112
ionosphere,8,complexity_22,raw_tabular,0.07430536672472954,0.0010624362964566235,175,34,5950
ionosphere,8,complexity_l2,raw_tabular,0.0007777333570023378,4.306474997089939e-05,175,34,5950
ionosphere,8,complexity_density,raw_tabular,0.004356800112873316,3.49358504015132e-05,175,34,5950
ionosphere,8,encoding,shared,0.07246486671889822,0.0016026788803330735,175,34,5950
ionosphere,8,feature_extraction,imagenet,0.06218796673541268,0.0019222800719475434,175,512,89600
ionosphere,8,hscore,imagenet,0.04725130004808307,0.0009034042081696936,175,512,89600
ionosphere,8,transrate,imagenet,0.010864660050719977,0.0031687024987753776,175,512,89600
ionosphere,8,feature_extraction,random,0.06606786651536822,0.004435226746445945,175,512,89600
ionosphere,8,hscore,random,0.04710544012486935,0.0006908881466719078,175,512,89600
ionosphere,8,transrate,random,0.012771820090711117,0.005338028428049034,175,512,89600
ionosphere,9,complexity_22,raw_tabular,0.07518836638579766,0.0011638849142157608,176,34,5984
ionosphere,9,complexity_l2,raw_tabular,0.0007256334647536278,4.013080028730507e-05,176,34,5984
ionosphere,9,complexity_density,raw_tabular,0.00610043341293931,0.0014268349424851655,176,34,5984
ionosphere,9,encoding,shared,0.07195463326449196,0.0010876864575630474,176,34,5984
ionosphere,9,feature_extraction,imagenet,0.061014266684651375,0.0001702018155669621,176,512,90112
ionosphere,9,hscore,imagenet,0.048580139968544246,0.002023666469926499,176,512,90112
ionosphere,9,transrate,imagenet,0.00960271991789341,0.0011673169369429348,176,512,90112
ionosphere,9,feature_extraction,random,0.06290993342796962,0.00241641514123722,176,512,90112
ionosphere,9,hscore,random,0.04791668001562357,0.0003096806393211991,176,512,90112
ionosphere,9,transrate,random,0.01270591989159584,0.005516608454512851,176,512,90112
liver,0,complexity_22,raw_tabular,0.034541800152510405,3.536517113108845e-05,172,6,1032
liver,0,complexity_l2,raw_tabular,0.0005460333389540514,1.3147158544931935e-05,172,6,1032
liver,0,complexity_density,raw_tabular,0.003349499932179848,0.0001993543711738246,172,6,1032
liver,0,encoding,shared,0.06616989988833666,0.0007956052632962128,172,6,1032
liver,0,feature_extraction,imagenet,0.06716083347176512,0.005132807373088584,172,512,88064
liver,0,hscore,imagenet,0.048792339861392975,0.0017606233256640157,172,512,88064
liver,0,transrate,imagenet,0.007942419964820147,0.0003835154909420208,172,512,88064
liver,0,feature_extraction,random,0.0619549333738784,0.0031095053712758267,172,512,88064
liver,0,hscore,random,0.04742588000372052,0.0007154068307114625,172,512,88064
liver,0,transrate,random,0.009772880002856255,0.0017539236056883557,172,512,88064
liver,1,complexity_22,raw_tabular,0.03467359999194741,0.00030066073503084084,173,6,1038
liver,1,complexity_l2,raw_tabular,0.0005050332595904669,6.8201755493408635e-06,173,6,1038
liver,1,complexity_density,raw_tabular,0.003133133209000031,1.8773277704145844e-05,173,6,1038
liver,1,encoding,shared,0.06684993316108982,0.0015454329777180732,173,6,1038
liver,1,feature_extraction,imagenet,0.061958933249115944,0.0018570009043995897,173,512,88576
liver,1,hscore,imagenet,0.04718651995062828,0.0005959508291639483,173,512,88576
liver,1,transrate,imagenet,0.008042020071297885,0.000439489879486612,173,512,88576
liver,1,feature_extraction,random,0.06216140013809005,0.0016000425306437363,173,512,88576
liver,1,hscore,random,0.05042492002248764,0.0014761454369968349,173,512,88576
liver,1,transrate,random,0.008410000056028367,0.0007466093718223469,173,512,88576
liver,2,complexity_22,raw_tabular,0.03370633333300551,0.00025379914217479784,172,6,1032
liver,2,complexity_l2,raw_tabular,0.0005094332930942377,1.1803941124380318e-05,172,6,1032
liver,2,complexity_density,raw_tabular,0.003030800105382999,1.500295681031752e-05,172,6,1032
liver,2,encoding,shared,0.06596529996022582,0.0011569771643664829,172,6,1032
liver,2,feature_extraction,imagenet,0.060910099962105356,0.001086200021657145,172,512,88064
liver,2,hscore,imagenet,0.048634559847414494,0.0006312936959018377,172,512,88064
liver,2,transrate,imagenet,0.009271040093153715,0.002517739291254799,172,512,88064
liver,2,feature_extraction,random,0.061480266662935414,0.0022175649722917306,172,512,88064
liver,2,hscore,random,0.047026440128684045,0.0006918654463916292,172,512,88064
liver,2,transrate,random,0.008287119958549739,0.0008668818102259978,172,512,88064
liver,3,complexity_22,raw_tabular,0.033747933339327574,0.00016585073451391024,173,6,1038
liver,3,complexity_l2,raw_tabular,0.00048729994644721347,2.148360136003161e-05,173,6,1038
liver,3,complexity_density,raw_tabular,0.0031471000984311104,3.997728963629106e-05,173,6,1038
liver,3,encoding,shared,0.06638963334262371,0.00019201022460091176,173,6,1038
liver,3,feature_extraction,imagenet,0.060549033184846245,7.89047114869888e-05,173,512,88576
liver,3,hscore,imagenet,0.04793727984651923,0.0008054343126565371,173,512,88576
liver,3,transrate,imagenet,0.00918570002540946,0.002861729576258123,173,512,88576
liver,3,feature_extraction,random,0.06470839989682038,0.005817666510683744,173,512,88576
liver,3,hscore,random,0.048923240043222904,0.00253908159582098,173,512,88576
liver,3,transrate,random,0.011343019828200341,0.002936428979025994,173,512,88576
liver,4,complexity_22,raw_tabular,0.034713633358478546,0.0009217242575014901,172,6,1032
liver,4,complexity_l2,raw_tabular,0.0005697334806124369,3.5703358465284784e-06,172,6,1032
liver,4,complexity_density,raw_tabular,0.0030734331036607423,3.7221357470000623e-05,172,6,1032
liver,4,encoding,shared,0.0666996999643743,0.0007701786785766333,172,6,1032
liver,4,feature_extraction,imagenet,0.06183563328037659,0.0026568380835737906,172,512,88064
liver,4,hscore,imagenet,0.05214149989187718,0.001085972951546937,172,512,88064
liver,4,transrate,imagenet,0.00830295979976654,0.0008366706441597439,172,512,88064
liver,4,feature_extraction,random,0.06008736680572232,0.00012100210164741038,172,512,88064
liver,4,hscore,random,0.051657500024884936,0.0015930330798964928,172,512,88064
liver,4,transrate,random,0.010491400212049484,0.004331069218472074,172,512,88064
liver,5,complexity_22,raw_tabular,0.03548113349825144,0.0002485892390232879,173,6,1038
liver,5,complexity_l2,raw_tabular,0.0005865666704873244,8.103358338991812e-05,173,6,1038
liver,5,complexity_density,raw_tabular,0.003396400095274051,0.0002140775653014563,173,6,1038
liver,5,encoding,shared,0.06654016673564911,0.00015034476421727712,173,6,1038
liver,5,feature_extraction,imagenet,0.06263620002816121,0.001465773722186436,173,512,88576
liver,5,hscore,imagenet,0.048168040066957477,0.0009431617116304284,173,512,88576
liver,5,transrate,imagenet,0.007945739943534137,0.00023084807026286364,173,512,88576
liver,5,feature_extraction,random,0.06613416659335296,0.008699483431552225,173,512,88576
liver,5,hscore,random,0.049159180000424386,0.0020899132479702855,173,512,88576
liver,5,transrate,random,0.00861695995554328,0.0006255690734062273,173,512,88576
liver,6,complexity_22,raw_tabular,0.03431436667839686,0.0005734527207790021,172,6,1032
liver,6,complexity_l2,raw_tabular,0.00048456666991114616,3.4875704107701286e-06,172,6,1032
liver,6,complexity_density,raw_tabular,0.0030596998209754625,4.7099516666060024e-05,172,6,1032
liver,6,encoding,shared,0.06676746672019362,0.0005796806266494429,172,6,1032
liver,6,feature_extraction,imagenet,0.06125053344294429,0.0015471677789759993,172,512,88064
liver,6,hscore,imagenet,0.048249879851937294,0.0014026840628401241,172,512,88064
liver,6,transrate,imagenet,0.007987180072814227,0.00017299423690540175,172,512,88064
liver,6,feature_extraction,random,0.06293706657985847,0.0021862320467781714,172,512,88064
liver,6,hscore,random,0.04946518000215292,0.0015985814980010876,172,512,88064
liver,6,transrate,random,0.00980584006756544,0.002676422858247968,172,512,88064
liver,7,complexity_22,raw_tabular,0.03425893342743317,0.0011132084807822787,173,6,1038
liver,7,complexity_l2,raw_tabular,0.0005524666048586369,6.665979316858403e-06,173,6,1038
liver,7,complexity_density,raw_tabular,0.0031180333656569323,1.7159036906138593e-05,173,6,1038
liver,7,encoding,shared,0.06627096670369308,0.0006736932725174986,173,6,1038
liver,7,feature_extraction,imagenet,0.06072863315542539,0.0006441598152057813,173,512,88576
liver,7,hscore,imagenet,0.04774322006851435,0.0010166171482419292,173,512,88576
liver,7,transrate,imagenet,0.008794960100203753,0.0009230898984401716,173,512,88576
liver,7,feature_extraction,random,0.061451599933207035,0.0017500345459675517,173,512,88576
liver,7,hscore,random,0.049435879848897454,0.00229129749843822,173,512,88576
liver,7,transrate,random,0.009860379993915558,0.004419183852425919,173,512,88576
liver,8,complexity_22,raw_tabular,0.03386316681280732,0.0003156948005088671,172,6,1032
liver,8,complexity_l2,raw_tabular,0.0006755332772930464,0.00014820070043844547,172,6,1032
liver,8,complexity_density,raw_tabular,0.003071800029526154,3.712069647518473e-05,172,6,1032
liver,8,encoding,shared,0.06529453319186966,0.00047416027714973047,172,6,1032
liver,8,feature_extraction,imagenet,0.06200653330112497,0.0013648176528068072,172,512,88064
liver,8,hscore,imagenet,0.048199080117046836,0.0012250525802037448,172,512,88064
liver,8,transrate,imagenet,0.008531299885362387,0.0017164079736993233,172,512,88064
liver,8,feature_extraction,random,0.0626514667334656,0.0018825026894647254,172,512,88064
liver,8,hscore,random,0.047925099916756156,0.0018039081699513372,172,512,88064
liver,8,transrate,random,0.009671000018715858,0.0032697971366625177,172,512,88064
liver,9,complexity_22,raw_tabular,0.034115266520529985,0.0004853900095694695,173,6,1038
liver,9,complexity_l2,raw_tabular,0.0005163334620495638,1.0559369195597444e-05,173,6,1038
liver,9,complexity_density,raw_tabular,0.00304966668287913,1.6400499911210747e-05,173,6,1038
liver,9,encoding,shared,0.0664409998183449,0.00039333622222730485,173,6,1038
liver,9,feature_extraction,imagenet,0.06009659978250662,4.369353667067956e-05,173,512,88576
liver,9,hscore,imagenet,0.048331199865788224,0.0009078363431162236,173,512,88576
liver,9,transrate,imagenet,0.008199679851531982,0.0008306642356726281,173,512,88576
liver,9,feature_extraction,random,0.06377936666831374,0.003841637411441796,173,512,88576
liver,9,hscore,random,0.04776962008327246,0.001095953763018552,173,512,88576
liver,9,transrate,random,0.007735119946300983,0.0002730615398710302,173,512,88576
mammographic,0,complexity_22,raw_tabular,0.14158223336562514,0.001779772514389816,415,5,2075
mammographic,0,complexity_l2,raw_tabular,0.0006372998468577862,4.336718094024734e-06,415,5,2075
mammographic,0,complexity_density,raw_tabular,0.011694933443019787,0.00014692252678310557,415,5,2075
mammographic,0,encoding,shared,0.15621450000132123,0.0015536747338135706,415,5,2075
mammographic,0,feature_extraction,imagenet,0.15010983310639858,0.00506673132111759,415,512,212480
mammographic,0,hscore,imagenet,0.05306739993393421,0.00026677639286709664,415,512,212480
mammographic,0,transrate,imagenet,0.009490600042045116,0.00048501530538201285,415,512,212480
mammographic,0,feature_extraction,random,0.16586440009996295,0.0038196687744253195,415,512,212480
mammographic,0,hscore,random,0.05327925998717546,0.0004647936524238849,415,512,212480
mammographic,0,transrate,random,0.012014420051127673,0.002397908931878026,415,512,212480
mammographic,1,complexity_22,raw_tabular,0.14195746664578715,0.0017437789088043385,415,5,2075
mammographic,1,complexity_l2,raw_tabular,0.0006567332893610001,7.113667163282651e-06,415,5,2075
mammographic,1,complexity_density,raw_tabular,0.011215566812704006,0.0001020895335472594,415,5,2075
mammographic,1,encoding,shared,0.1580307666833202,0.0005844029643007636,415,5,2075
mammographic,1,feature_extraction,imagenet,0.15416306660821041,0.004820386394112704,415,512,212480
mammographic,1,hscore,imagenet,0.05263978019356728,0.0009889810369124615,415,512,212480
mammographic,1,transrate,imagenet,0.009935140050947667,0.0008206079713250461,415,512,212480
mammographic,1,feature_extraction,random,0.16092313329378763,0.009163599621743294,415,512,212480
mammographic,1,hscore,random,0.052750339917838576,0.001487534267255147,415,512,212480
mammographic,1,transrate,random,0.013555619958788156,0.0047108596880951,415,512,212480
mammographic,2,complexity_22,raw_tabular,0.14169693334649006,0.0016836637058222062,415,5,2075
mammographic,2,complexity_l2,raw_tabular,0.000609266726921002,9.105261089720604e-06,415,5,2075
mammographic,2,complexity_density,raw_tabular,0.011132299900054932,2.849680093786453e-05,415,5,2075
mammographic,2,encoding,shared,0.15700763339797655,0.0025153652699578463,415,5,2075
mammographic,2,feature_extraction,imagenet,0.14775560020158687,0.002123869552475636,415,512,212480
mammographic,2,hscore,imagenet,0.052534819766879085,0.000893257222653731,415,512,212480
mammographic,2,transrate,imagenet,0.011683120112866163,0.002748229721251762,415,512,212480
mammographic,2,feature_extraction,random,0.14462236672018966,0.0019361477890887193,415,512,212480
mammographic,2,hscore,random,0.05254766009747982,0.0008609424615934166,415,512,212480
mammographic,2,transrate,random,0.014406219869852067,0.0032127202697155802,415,512,212480
mammographic,3,complexity_22,raw_tabular,0.14435523329302669,0.0014692133716723626,415,5,2075
mammographic,3,complexity_l2,raw_tabular,0.0006151666554311911,1.0632158778179695e-05,415,5,2075
mammographic,3,complexity_density,raw_tabular,0.011040466682364544,0.00012719039990925546,415,5,2075
mammographic,3,encoding,shared,0.15434439977010092,0.0004478922556608578,415,5,2075
mammographic,3,feature_extraction,imagenet,0.15354886666561166,0.00253236521405103,415,512,212480
mammographic,3,hscore,imagenet,0.05340468008071184,0.0009291756510262246,415,512,212480
mammographic,3,transrate,imagenet,0.01104033999145031,0.003659118166417284,415,512,212480
mammographic,3,feature_extraction,random,0.1448976999769608,0.001528626726069018,415,512,212480
mammographic,3,hscore,random,0.05240680007264018,0.0015143335142742804,415,512,212480
mammographic,3,transrate,random,0.010028359945863485,0.00064242388997301,415,512,212480
mammographic,4,complexity_22,raw_tabular,0.14288423334558806,0.0018614415543593478,415,5,2075
mammographic,4,complexity_l2,raw_tabular,0.0005928999744355679,1.3083247643087015e-05,415,5,2075
mammographic,4,complexity_density,raw_tabular,0.011205933367212614,0.00013024402381368576,415,5,2075
mammographic,4,encoding,shared,0.15774533338844776,0.000747935855928376,415,5,2075
mammographic,4,feature_extraction,imagenet,0.14408819982782006,0.0004135181114564009,415,512,212480
mammographic,4,hscore,imagenet,0.053376940172165634,0.0014213390252702893,415,512,212480
mammographic,4,transrate,imagenet,0.009906739834696055,0.0008670576061970736,415,512,212480
mammographic,4,feature_extraction,random,0.1564103332348168,0.007222324447797254,415,512,212480
mammographic,4,hscore,random,0.05356933996081352,0.0008892574524352814,415,512,212480
mammographic,4,transrate,random,0.010452399868518114,0.001123326006638657,415,512,212480
mammographic,5,complexity_22,raw_tabular,0.13874080001066127,0.0012990162089147519,415,5,2075
mammographic,5,complexity_l2,raw_tabular,0.0006587666769822439,4.965817123472842e-05,415,5,2075
mammographic,5,complexity_density,raw_tabular,0.011462000198662281,0.0002658576176116198,415,5,2075
mammographic,5,encoding,shared,0.1570741000274817,0.0009357665835015507,415,5,2075
mammographic,5,feature_extraction,imagenet,0.14623650008191666,0.0024008200450574306,415,512,212480
mammographic,5,hscore,imagenet,0.053001600131392476,0.0007157164974656613,415,512,212480
mammographic,5,transrate,imagenet,0.009979139920324087,0.0007285674165943022,415,512,212480
mammographic,5,feature_extraction,random,0.1443750667385757,0.0018531245328580752,415,512,212480
mammographic,5,hscore,random,0.05253558000549674,0.0011224162082948885,415,512,212480
mammographic,5,transrate,random,0.010118599981069565,0.0007370473046676826,415,512,212480
mammographic,6,complexity_22,raw_tabular,0.1337037665459017,0.0019101942306220868,415,5,2075
mammographic,6,complexity_l2,raw_tabular,0.000625300065924724,9.341338201890148e-06,415,5,2075
mammographic,6,complexity_density,raw_tabular,0.010847666456053654,2.925708967627323e-05,415,5,2075
mammographic,6,encoding,shared,0.15462423333277306,0.0006543858622246025,415,5,2075
mammographic,6,feature_extraction,imagenet,0.14778653346002102,0.0029706513478323605,415,512,212480
mammographic,6,hscore,imagenet,0.05384911997243762,0.00038309160091629183,415,512,212480
mammographic,6,transrate,imagenet,0.010631319880485535,0.001129224167506906,415,512,212480
mammographic,6,feature_extraction,random,0.1544190333224833,0.011305640679409095,415,512,212480
mammographic,6,hscore,random,0.05159557992592454,0.0007459348103168872,415,512,212480
mammographic,6,transrate,random,0.010935419984161854,0.002547241913654054,415,512,212480
mammographic,7,complexity_22,raw_tabular,0.14579750007639328,0.0014564194076478055,415,5,2075
mammographic,7,complexity_l2,raw_tabular,0.0006433000477651755,1.7759029000020678e-05,415,5,2075
mammographic,7,complexity_density,raw_tabular,0.011034266712764898,3.987140820655421e-05,415,5,2075
mammographic,7,encoding,shared,0.15404106676578522,0.0004894839821370599,415,5,2075
mammographic,7,feature_extraction,imagenet,0.15299913349250951,0.006652218645460552,415,512,212480
mammographic,7,hscore,imagenet,0.05337104005739093,0.0023456534524166884,415,512,212480
mammographic,7,transrate,imagenet,0.009554400201886892,0.0006451635169293303,415,512,212480
mammographic,7,feature_extraction,random,0.14784570007274547,0.004126618335303978,415,512,212480
mammographic,7,hscore,random,0.05235806005075574,0.0004737205927472557,415,512,212480
mammographic,7,transrate,random,0.009266580082476139,9.186023074259947e-05,415,512,212480
mammographic,8,complexity_22,raw_tabular,0.14113266688461104,0.002278395894098033,415,5,2075
mammographic,8,complexity_l2,raw_tabular,0.0006543667986989021,2.615673797013338e-05,415,5,2075
mammographic,8,complexity_density,raw_tabular,0.011410399960974852,0.00044083174300864146,415,5,2075
mammographic,8,encoding,shared,0.15658926653365293,0.0007204760709942476,415,5,2075
mammographic,8,feature_extraction,imagenet,0.1499799331650138,0.002686957291756894,415,512,212480
